division,domain,wealth,age,age_when_married,school,class,working,newspaper,tv,asha,grameen,mclub,born,any,mmore,more,method,died,birth
2,1,1,43,16,2,,2,,2,2,2,2,,,2,,1,0,4
2,1,1,33,16,2,,2,,2,1,2,2,,,2,,1,0,3
2,1,1,29,20,1,5,2,2,2,1,2,2,,,2,,1,0,2
2,1,1,18,18,1,5,2,2,2,2,2,2,,1,,,1,0,0
2,1,1,27,18,1,5,2,2,1,2,2,2,,,1,,1,0,1
2,1,1,30,16,1,4,2,2,1,2,2,2,,,2,,1,0,2
2,1,1,26,18,1,5,2,2,2,1,2,2,,,2,,1,0,2
2,1,1,32,17,1,4,2,2,2,2,2,2,,,2,,1,0,2
2,1,1,27,18,1,7,2,2,2,2,2,2,,,1,,2,0,2
2,1,1,46,15,1,3,2,2,1,2,2,2,4,,2,,1,0,3
2,1,1,30,16,1,5,2,2,2,2,2,2,,,2,,1,0,3
2,1,1,20,18,1,5,2,2,2,2,2,2,,,1,,1,0,1
2,1,1,25,14,1,5,2,2,2,2,2,2,,,2,,1,0,2
2,1,3,43,16,1,3,2,2,2,2,1,2,4,,2,,1,0,3
2,1,5,32,17,1,9,2,2,1,2,2,2,4,,2,,1,0,2
2,1,3,46,17,1,0,2,2,1,2,2,2,4,,2,,2,0,4
2,1,3,21,15,1,8,2,2,1,2,2,2,4,,1,,1,0,1
2,1,2,37,15,2,,2,,1,2,2,2,,,2,,1,0,1
2,1,2,36,16,1,7,2,2,2,2,2,2,4,,,,,0,2
2,1,2,30,22,1,7,2,2,1,2,2,2,,,1,,2,0,1
2,1,3,27,17,1,6,1,2,1,2,2,2,4,,1,,1,0,1
2,1,2,15,15,1,4,2,2,2,2,2,2,,1,,,2,0,0
2,1,2,26,19,1,8,2,2,2,2,2,2,,,1,,2,0,1
2,1,2,32,17,2,,2,,1,2,2,2,4,,1,,1,0,2
2,1,2,34,23,1,4,1,1,1,2,2,2,4,,2,,1,0,2
2,1,2,21,18,1,8,2,2,1,2,2,2,4,,1,,1,0,1
2,1,2,30,18,1,5,1,2,1,2,2,2,4,,1,,2,1,1
2,1,4,30,14,1,6,2,2,1,2,2,2,4,,2,,2,0,4
2,1,4,49,13,1,0,2,2,1,2,2,2,4,,,,,0,3
2,1,2,28,13,1,7,2,2,1,2,2,2,,,2,,2,0,1
2,1,1,17,17,1,7,1,2,1,2,2,2,4,1,,,1,0,0
2,1,1,20,14,2,,2,,2,2,2,2,,,1,,2,0,1
2,1,1,29,14,2,,2,,2,2,2,2,4,,2,,2,1,5
2,1,2,19,19,1,10,1,2,1,2,2,2,4,1,,,1,0,0
2,1,2,33,18,2,,1,,1,2,2,2,4,,2,,2,1,2
2,1,2,36,20,2,,2,,2,2,2,2,4,,2,,1,0,2
2,1,1,28,16,1,8,1,2,1,2,2,2,4,1,,,2,0,0
2,1,2,30,14,1,5,1,2,1,2,2,2,2,,1,,2,0,2
2,1,1,22,14,1,5,2,2,1,2,2,2,4,,8,,1,0,1
2,1,1,20,16,1,4,2,2,2,2,2,2,,,8,,2,0,1
2,1,1,44,13,2,,2,,2,2,2,2,4,,2,,1,0,3
2,1,1,19,18,1,5,2,2,2,2,2,1,4,1,,,2,0,0
2,1,1,18,16,2,,2,,1,2,2,2,2,,2,,1,0,1
2,1,3,22,18,1,4,2,2,1,2,2,2,2,,,,,0,0
2,1,3,18,17,1,7,2,2,1,2,2,2,4,,1,,2,0,1
2,1,5,25,20,1,9,2,1,1,2,1,2,2,,2,,1,0,2
2,1,1,21,18,1,2,2,2,2,2,2,2,,1,,,2,0,0
2,1,1,34,13,1,3,2,2,1,2,2,2,,,2,,1,0,4
2,1,1,48,13,2,,1,,1,2,2,2,2,,2,,2,1,4
2,1,1,29,14,1,4,1,2,1,2,2,2,2,,,,,1,2
2,1,1,,,,,,,,,,,,,,,,0,
2,1,1,24,18,1,5,2,2,2,2,2,2,4,,,,,0,1
2,1,1,30,19,1,8,1,2,1,2,2,2,,,2,,1,0,2
2,1,2,32,19,1,8,1,2,1,2,2,2,,,2,,1,0,2
2,1,2,34,14,1,4,2,2,1,2,2,2,4,,2,,1,1,4
2,1,1,33,14,1,5,1,2,1,2,2,2,4,,2,,1,0,2
2,1,1,19,19,1,8,2,2,1,2,2,2,4,1,,,1,0,0
2,1,2,42,18,1,7,2,2,1,2,2,2,,,2,,1,1,3
2,1,1,27,14,2,,1,,1,2,2,2,4,,2,,1,0,3
2,1,2,26,14,1,5,1,2,1,2,2,2,4,,2,,1,0,2
2,1,1,22,18,1,5,1,2,1,2,2,2,,,,,,0,1
2,1,1,33,17,1,4,1,2,2,2,2,2,4,,2,,1,0,3
2,1,1,29,15,1,5,1,2,1,2,2,2,4,,2,,2,1,2
2,1,1,44,13,2,,2,,1,2,2,2,4,,,,,0,6
2,1,4,42,14,1,3,2,2,1,2,2,2,2,,,,,0,4
2,1,3,33,16,2,,2,,1,2,2,2,4,,1,,2,0,2
2,1,2,23,17,1,8,1,2,1,2,2,2,4,,1,,1,0,1
2,1,2,26,15,1,6,2,2,1,2,2,2,4,,1,,2,0,1
2,1,2,41,16,2,,1,,2,2,2,2,,,,,,1,6
2,1,1,38,20,2,,2,,1,2,2,2,,,2,,1,0,3
2,1,4,47,19,2,,2,,1,2,2,2,,,2,,1,0,6
2,1,4,27,20,1,8,2,2,1,2,2,2,,,1,,1,0,2
2,1,2,25,15,1,4,2,2,1,2,2,2,4,,1,,1,0,1
2,1,2,24,18,1,7,1,2,1,2,2,2,4,,1,,1,0,1
2,1,2,22,20,1,4,1,2,1,2,2,2,,,,,,0,0
2,1,1,38,25,2,,2,,2,2,2,2,,,2,,1,0,1
2,1,1,19,19,1,4,1,2,2,2,2,2,4,1,,,1,0,0
2,1,1,23,14,1,8,2,2,1,2,2,2,4,,,,,1,2
2,1,1,28,18,1,9,1,2,2,2,2,2,4,,,,,0,1
2,1,1,20,17,1,0,1,2,2,2,2,2,4,,1,,1,0,1
2,1,1,30,16,1,1,2,2,1,2,2,2,4,,,,,1,4
2,1,2,24,20,1,0,1,2,1,1,2,2,4,,1,,1,0,1
2,1,2,43,20,1,5,2,2,2,2,2,2,4,,2,,1,0,5
2,1,1,48,12,2,,2,,1,2,2,2,4,,2,,2,2,10
2,1,1,25,17,1,2,2,2,1,2,2,2,4,,,,,1,2
2,1,1,32,12,1,5,2,2,1,2,2,2,2,,1,,1,1,2
2,1,1,23,20,1,4,2,2,2,2,2,2,4,1,,,2,0,0
2,1,4,21,15,1,4,1,2,1,2,2,2,2,,1,,2,0,1
2,1,4,48,20,1,6,2,2,1,2,2,2,4,,2,,2,0,3
2,1,3,26,14,1,7,1,2,1,2,2,1,4,,2,,1,0,3
2,1,3,42,13,1,0,2,2,1,2,2,1,4,,2,,2,1,4
2,1,4,45,15,1,1,2,2,1,2,2,2,4,,2,,2,1,7
2,1,4,20,19,1,2,1,2,1,2,2,2,4,,1,,1,0,1
2,1,4,19,18,1,5,2,2,1,2,2,2,,,1,,2,0,1
2,1,2,21,20,1,7,2,2,2,2,2,2,,,1,,1,0,1
2,1,4,38,15,1,9,2,1,2,2,2,2,2,,2,,1,0,3
2,1,1,39,20,1,0,1,2,2,2,2,2,4,,2,,1,0,4
2,1,2,34,20,1,5,1,2,1,2,2,2,4,,1,,2,0,3
2,1,3,,,,,,,,,,,,,,,,0,
2,1,2,24,15,1,8,2,2,1,2,2,2,4,,,,,0,2
2,1,2,25,18,1,7,2,2,1,2,2,2,4,,1,,1,0,1
2,1,3,23,20,1,5,2,2,1,2,2,2,4,,1,,2,0,1
2,1,2,21,18,1,8,1,2,1,2,2,2,,,,,,0,1
2,1,1,33,20,2,,1,,2,2,2,2,2,,2,,2,0,3
2,1,4,21,21,1,7,2,2,1,2,2,2,1,1,,,2,0,0
2,1,4,17,17,1,2,1,2,1,2,2,2,4,1,,,1,0,0
2,1,4,16,16,1,4,2,2,1,2,2,2,3,1,,,1,0,0
2,1,3,26,14,2,,2,,1,2,2,2,,,2,,1,0,2
2,1,1,30,15,2,,1,,2,2,2,2,4,,2,,1,0,2
2,1,1,29,14,1,4,2,2,1,2,2,2,4,,2,,1,0,4
2,1,1,25,13,1,5,1,2,1,2,2,2,4,,1,,1,0,2
2,1,1,44,15,2,,1,,2,2,2,2,4,,,,,3,7
2,1,2,30,12,1,4,1,2,1,2,2,2,4,,2,,1,0,2
2,1,2,45,13,1,5,2,2,1,2,2,2,4,,2,,2,3,4
2,1,3,36,17,1,3,2,2,1,2,2,2,2,,2,,1,0,3
2,1,3,17,17,1,6,2,2,1,2,2,2,4,,,,,0,0
2,1,1,19,18,1,8,2,2,1,2,2,2,1,,1,,2,0,1
2,1,1,18,17,1,2,2,2,1,2,2,2,,1,,,2,0,0
2,1,2,26,13,1,1,1,2,1,2,2,2,2,,2,,1,0,2
2,1,4,37,14,1,5,2,2,1,2,2,2,4,,2,,1,0,4
2,1,3,48,18,2,,1,,1,2,2,2,,,2,,1,1,4
2,1,3,17,17,1,5,1,2,1,2,2,2,,1,,,1,0,0
2,1,1,22,15,1,0,2,2,1,2,2,2,4,,1,,1,0,2
2,1,4,22,18,2,,2,,1,2,2,2,,1,,,2,0,0
2,1,1,26,12,1,3,2,2,1,2,2,2,,,2,,1,0,3
2,1,2,20,20,1,9,2,2,1,2,2,2,,,,,,0,0
2,1,3,36,13,1,5,1,2,1,2,2,2,4,,2,,2,0,4
2,1,1,36,13,1,4,1,2,1,2,2,2,4,,2,,1,0,4
2,1,1,41,14,2,,1,,1,2,2,2,4,,2,,1,0,4
2,1,2,22,19,1,5,2,2,1,2,2,2,,,1,,2,0,1
2,1,2,22,16,1,4,1,2,1,2,2,2,,,1,,1,1,2
2,1,2,,,,,,,,,,,,,,,,0,
2,1,2,29,13,1,5,1,2,1,2,2,2,4,,2,,1,0,4
2,1,1,26,14,1,3,1,2,1,2,2,2,4,,2,,1,0,2
2,1,2,32,14,1,5,2,2,2,2,2,2,4,,2,,1,0,3
2,1,1,38,17,1,0,2,2,2,2,2,2,4,,2,,2,3,6
2,1,4,49,18,1,9,2,1,1,2,2,2,,,2,,2,0,6
2,1,3,21,19,1,12,2,2,2,2,2,2,,,1,,1,0,1
2,1,3,20,18,1,12,2,1,2,2,2,2,,,1,,1,0,1
2,1,2,26,17,1,5,1,2,1,2,2,2,2,,1,,1,0,1
2,1,2,,,,,,,,,,,,,,,,0,
2,1,1,48,16,2,,2,,2,2,2,2,4,,2,,1,1,2
2,1,4,40,15,1,7,2,2,1,2,2,2,,,2,,1,0,2
2,1,3,43,16,2,,2,,1,2,2,2,4,,2,,1,0,3
2,1,5,25,24,1,12,2,1,1,2,2,2,4,,1,,2,0,1
2,1,5,20,20,1,12,2,1,1,2,2,2,,,,,,0,0
2,1,4,26,13,1,8,2,2,1,2,2,2,,,1,,2,0,1
2,1,4,19,18,1,8,2,2,1,2,2,2,,1,,,2,0,0
2,1,4,38,13,2,,2,,1,2,2,2,,,2,,2,0,3
2,1,4,49,18,1,5,2,1,2,2,2,2,2,,2,,2,2,3
2,1,4,45,14,1,5,2,2,1,1,2,2,,,2,,1,2,6
2,1,4,29,18,1,12,2,1,2,2,2,2,,,2,,1,0,2
2,1,2,28,15,1,3,1,2,1,2,2,2,4,,1,,1,0,2
2,1,3,35,16,2,,1,,1,2,2,2,4,,2,,2,0,4
2,1,2,,,,,,,,,,,,,,,,0,
2,1,3,42,16,1,4,2,2,1,2,2,2,,,2,,1,0,6
2,1,2,25,16,1,4,1,2,1,2,2,2,4,,1,,1,0,1
2,1,1,34,20,1,4,1,2,1,2,2,2,4,,1,,1,0,2
2,1,3,48,10,1,2,2,2,1,1,2,2,4,,2,,1,3,8
2,1,3,22,14,1,9,1,1,1,2,2,2,4,1,,,2,0,0
2,1,2,40,14,2,,2,,1,2,2,2,4,,2,,1,0,6
2,1,2,33,13,1,5,1,2,2,2,2,2,4,,1,,2,0,1
2,1,3,36,18,2,,1,,1,2,2,2,4,,1,,1,2,3
2,1,3,,,,,,,,,,,,,,,,0,
2,1,1,37,13,2,,1,,2,2,2,2,4,,,,,3,8
2,1,3,,,,,,,,,,,,,,,,0,
2,1,3,31,17,1,1,1,2,1,2,2,2,2,,2,,1,0,2
2,1,1,38,15,2,,1,,1,2,2,2,4,,,,,0,1
2,1,3,46,12,2,,2,,1,2,2,2,2,,,,,0,4
2,1,2,20,14,1,5,1,2,1,2,2,2,4,,1,,1,0,1
2,1,2,30,22,1,5,2,2,1,2,2,2,,,1,,1,0,1
2,1,1,34,14,1,0,1,2,1,2,2,2,4,,2,,2,0,3
2,1,1,42,16,2,,2,,1,2,2,2,4,,2,,1,0,5
2,1,1,37,16,1,0,2,2,1,2,1,2,4,,2,,1,0,4
2,1,1,26,16,1,6,1,2,1,2,2,2,4,,1,,1,0,2
2,1,1,,,,,,,,,,,,,,,,0,
2,1,1,26,19,2,,2,,1,1,2,2,4,,1,,1,0,2
2,1,1,30,14,2,,1,,1,2,2,2,4,,2,,1,1,3
2,1,3,26,19,1,4,2,2,1,2,2,2,,,,,,0,1
2,1,4,24,17,1,9,2,2,1,2,2,2,4,,1,,1,0,1
2,1,5,49,16,1,5,2,2,1,2,2,2,,,2,,1,0,4
2,1,5,24,18,1,9,2,2,1,2,2,2,4,,2,,1,0,2
2,1,2,29,18,1,6,2,2,2,2,2,2,,,2,,1,1,3
2,1,3,22,18,1,10,2,2,1,2,2,2,,,1,,1,0,1
2,1,2,28,20,1,4,2,2,1,2,2,2,,,2,,1,0,2
2,1,1,21,18,1,8,2,2,1,2,2,2,,,,,,0,1
2,1,3,30,17,1,7,2,2,1,2,2,2,,,2,,1,0,2
2,1,4,39,17,1,4,2,2,2,2,2,2,,,,,,0,2
2,1,5,20,14,1,7,2,2,1,2,2,2,,,1,,1,0,1
2,1,4,32,18,1,12,2,2,1,2,2,2,,,2,,2,0,2
2,1,4,36,19,1,6,2,2,1,2,2,2,,,2,,1,0,3
2,1,2,37,16,2,,2,,1,2,2,1,4,,2,,1,0,4
2,1,3,,,,,,,,,,,,,,,,0,
2,1,4,49,13,1,4,2,2,1,2,2,2,,,2,,2,1,7
2,1,4,21,20,1,4,2,2,1,2,2,2,,1,,,2,0,0
2,1,4,22,20,1,8,2,2,1,2,2,2,,,1,,2,0,1
2,1,2,48,16,2,,2,,1,2,2,2,,,2,,1,2,6
2,1,4,46,15,1,3,2,2,1,2,2,2,,,2,,2,1,10
2,1,4,42,17,1,8,2,2,1,2,2,2,,,2,,1,0,4
2,1,4,35,18,1,8,2,2,1,2,2,2,,,1,,2,1,2
2,1,4,27,16,1,5,2,2,1,2,2,2,,,1,,2,0,2
2,1,4,22,19,1,10,2,2,1,2,2,2,,,1,,2,0,1
2,1,4,18,18,1,10,2,2,1,2,2,2,,1,,,2,0,0
2,1,1,28,16,1,3,2,2,1,2,2,2,,,1,,1,0,2
2,1,2,42,13,2,,2,,1,2,2,2,,,,,,2,5
2,1,4,48,13,2,,2,,1,2,2,2,,,2,,2,0,4
2,1,4,24,18,1,8,2,2,1,2,2,2,,,2,,2,0,2
2,1,4,40,13,2,,2,,1,2,2,2,,,2,,2,0,4
2,1,5,29,15,1,7,2,2,1,2,2,2,,,1,,1,0,2
2,1,5,32,17,1,12,2,1,1,2,2,2,,,1,,2,0,2
2,1,3,37,17,1,5,2,2,1,2,2,2,,,2,,2,0,5
2,1,2,29,18,1,5,2,2,1,2,2,2,,,1,,1,1,4
2,1,2,,,,,,,,,,,,,,,,0,
2,1,1,19,18,1,7,2,2,2,2,2,2,,,1,,2,0,1
2,1,5,28,14,1,5,2,2,1,2,2,2,,,2,,1,0,4
2,1,2,,,,,,,,,,,,,,,,0,
2,1,4,37,16,1,12,1,2,1,2,2,1,4,,2,,1,0,2
2,1,2,26,21,1,12,2,2,1,2,2,2,2,,2,,1,0,2
2,1,4,35,22,1,10,2,2,1,2,2,2,4,,1,,2,0,1
2,1,4,35,29,1,7,2,2,1,2,2,2,,,2,,1,0,1
2,1,3,22,18,1,4,2,2,1,2,2,2,4,,1,,1,0,1
2,1,4,40,17,1,2,2,2,1,2,2,2,4,,2,,2,1,3
2,1,3,22,22,1,8,2,2,1,2,2,2,,,,,,0,0
2,1,3,30,21,1,8,2,2,1,2,2,2,4,,2,,1,0,2
2,1,5,40,17,1,12,2,2,1,2,2,2,4,,2,,1,0,2
2,1,4,48,18,1,8,2,2,1,2,2,2,,,2,,1,0,1
2,1,4,37,21,1,10,1,1,1,2,2,2,4,,,,,0,2
2,1,4,28,24,1,9,2,2,1,2,2,2,4,,,,,0,1
2,1,3,32,20,1,5,2,2,1,1,2,2,4,,2,,1,0,2
2,1,5,49,18,1,9,1,1,1,2,2,2,9,,2,,2,0,2
2,1,5,40,18,1,14,2,1,1,2,2,2,4,,2,,1,0,3
2,1,3,42,22,1,14,2,1,1,2,2,2,4,,2,,1,0,2
2,1,5,30,15,1,9,2,2,1,2,2,2,4,,2,,1,1,3
2,1,4,35,17,1,4,2,2,1,1,2,2,4,,2,,1,0,2
2,1,3,,,,,,,,,,,,,,,,0,
2,1,3,23,18,1,5,2,2,1,2,2,2,2,,2,,1,0,2
2,1,4,25,14,1,1,2,2,1,2,2,2,4,,1,,2,1,3
2,1,4,28,20,1,5,1,2,1,2,2,2,,,1,,2,0,1
2,1,4,,,,,,,,,,,,,,,,0,
2,1,3,26,18,1,2,1,2,1,2,2,2,,,2,,1,0,2
2,1,4,43,17,2,,2,,1,1,2,2,2,,2,,1,0,4
2,1,3,27,16,2,,2,,1,2,2,2,4,,1,,1,0,3
2,1,3,32,21,1,14,2,1,1,2,2,2,2,,2,,1,0,2
2,1,4,37,20,1,10,2,2,1,2,2,2,4,,2,,1,0,3
2,1,5,28,18,1,6,2,2,1,2,2,2,4,,2,,1,0,3
2,1,4,31,21,1,10,1,1,1,2,2,2,,,1,,2,0,1
2,1,4,35,16,1,10,2,2,1,2,2,2,4,,2,,1,0,2
2,1,5,35,25,1,14,2,1,1,2,2,2,4,,2,,1,0,3
2,1,3,40,22,1,8,1,2,1,2,2,2,,,,,,0,2
2,1,4,15,15,1,6,2,2,1,2,2,2,,1,,,2,0,0
2,1,4,29,18,1,5,2,2,1,2,2,2,4,,2,,1,0,3
2,1,3,48,13,2,,1,,1,1,2,2,4,,,,,1,2
2,1,3,28,20,1,5,1,2,1,2,2,2,4,,1,,2,0,1
2,1,2,44,16,1,5,1,2,1,1,2,1,4,,2,,1,1,5
2,1,1,32,17,1,5,1,2,1,2,2,1,4,,2,,1,0,3
2,1,1,33,10,1,7,1,1,1,2,2,2,,,2,,1,0,3
2,1,1,38,16,2,,2,,1,2,2,1,,,2,,1,0,8
2,1,1,21,18,1,6,2,2,1,2,2,2,4,,1,,1,0,1
2,1,2,34,10,2,,2,,1,2,1,2,4,,2,,2,2,5
2,1,1,30,17,1,5,1,2,1,2,2,2,4,,1,,2,0,1
2,1,1,20,20,1,2,1,2,1,2,2,2,4,1,,,2,0,0
2,1,1,22,19,1,5,2,2,1,1,2,2,4,,1,,1,0,1
2,1,1,18,13,1,5,1,2,1,2,2,2,2,,1,,1,0,1
2,1,1,24,17,1,5,2,2,1,2,2,2,4,,1,,1,0,1
2,1,1,30,17,2,,1,,1,2,2,2,4,,1,,1,1,3
2,1,1,33,13,2,,2,,1,1,2,2,4,,,,,2,4
2,1,1,24,16,1,3,2,2,1,2,2,1,2,,2,,1,0,2
2,1,1,28,20,2,,1,,2,2,2,2,4,,,,,0,1
2,1,3,37,15,2,,1,,1,2,2,1,4,,2,,1,0,3
2,1,1,29,18,1,2,1,2,1,1,2,2,,,2,,1,0,2
2,1,2,,,,,,,,,,,,,,,,0,
2,1,1,23,18,2,,2,,1,2,2,2,4,,1,,1,1,2
2,1,2,25,24,1,2,1,2,1,2,2,2,4,1,,,2,0,0
2,1,1,18,18,1,2,1,2,1,2,2,2,4,,,,,0,0
2,1,2,30,17,1,3,1,2,1,1,2,1,4,,2,,1,0,4
2,1,2,45,14,2,,2,,1,1,2,1,4,,2,,2,0,1
2,1,1,36,16,1,3,1,2,1,2,2,2,4,,2,,1,1,5
2,1,2,26,16,1,6,1,2,1,2,2,2,4,,,,,0,1
2,1,1,42,14,2,,2,,1,2,2,2,2,,2,,1,0,3
2,1,1,15,15,1,5,2,2,1,2,2,2,2,1,,,1,0,0
2,1,1,20,18,1,5,2,2,1,2,2,2,4,,,,,0,0
2,1,1,30,18,2,,1,,2,2,2,2,4,1,,,2,0,0
2,1,1,,,,,,,,,,,,,,,,0,
2,1,3,41,17,2,,2,,1,2,2,2,,,2,,2,0,4
2,1,4,16,14,2,,2,,1,2,2,2,,1,,,2,0,0
2,1,4,36,17,2,,2,,1,2,2,1,4,,2,,1,0,3
2,1,2,32,19,1,2,1,2,1,2,2,2,4,,2,,1,0,2
2,1,4,23,19,1,6,2,2,1,2,2,2,,,1,,2,0,1
2,1,2,47,20,1,8,2,2,1,2,2,2,,,2,,2,0,2
2,1,3,23,16,1,4,2,2,1,2,2,2,4,,1,,1,0,2
2,1,1,38,13,2,,2,,1,2,2,2,4,,2,,2,0,3
2,1,4,24,18,1,12,1,1,1,2,2,2,,,1,,1,0,1
2,1,1,36,14,1,5,2,2,1,1,2,2,2,,2,,1,0,3
2,1,2,45,16,2,,1,,1,2,2,1,2,,2,,2,0,8
2,1,3,22,17,1,8,2,2,1,2,2,2,4,,1,,1,0,1
2,1,3,24,17,2,,1,,1,2,2,2,4,,1,,1,1,2
2,1,3,32,16,1,4,1,2,1,2,2,2,4,,1,,1,1,2
2,1,3,32,14,1,5,2,2,1,2,2,2,,,2,,1,0,3
2,1,3,25,20,1,8,2,1,1,2,2,1,4,,1,,1,0,1
2,1,2,28,13,2,,2,,1,2,2,1,4,,2,,1,0,3
2,1,3,47,12,2,,2,,1,2,2,2,4,,,,,1,5
2,1,2,42,13,2,,2,,1,2,2,2,4,,2,,1,2,8
2,1,1,20,20,1,5,2,2,1,2,2,1,,,,,,0,0
2,1,3,40,13,2,,2,,2,2,2,2,4,,2,,2,0,6
2,1,4,42,18,1,6,2,2,1,2,2,2,4,,2,,1,0,3
2,1,3,40,20,1,10,1,2,1,2,2,2,4,,2,,1,0,2
2,1,4,31,18,1,10,1,2,1,2,2,2,4,,2,,1,0,2
2,1,4,27,16,1,10,2,1,1,2,2,2,4,,2,,1,0,2
2,1,2,21,19,2,,2,,1,2,2,2,4,,1,,1,0,1
2,1,3,39,19,2,,1,,1,2,2,2,4,,2,,1,0,4
2,1,2,26,18,1,7,1,2,1,2,2,2,,,1,,1,0,2
2,1,2,45,15,1,2,1,2,1,2,2,1,4,,,,,0,3
2,1,4,35,14,1,8,2,2,1,2,2,1,,,2,,2,0,3
2,1,4,35,21,1,9,1,2,1,2,2,2,,,2,,1,0,2
2,1,1,21,19,1,5,2,2,1,2,2,2,,,1,,1,0,1
2,1,3,28,17,1,1,1,2,1,2,2,2,4,,1,,1,0,1
2,1,3,26,18,1,8,2,2,1,2,2,1,4,,2,,1,0,2
2,1,1,22,19,1,4,1,2,1,2,2,2,4,,1,,1,0,1
2,1,3,35,19,1,1,2,2,1,1,2,2,4,,,,,0,0
2,1,1,29,14,1,2,2,2,1,2,2,2,4,,1,,2,1,2
2,1,1,49,13,2,,2,,1,2,2,2,4,,2,,2,0,7
2,1,1,,,,,,,,,,,,,,,,0,
2,1,1,35,14,2,,2,,1,2,2,2,4,,,,,0,3
2,1,2,42,20,2,,2,,2,2,2,2,4,,1,,2,0,1
2,1,1,17,17,1,7,2,2,1,2,2,2,4,1,,,2,0,0
2,1,1,21,18,1,3,2,2,1,2,2,2,,,1,,1,0,1
2,1,1,22,13,1,2,2,2,1,2,2,2,4,,2,,1,0,2
2,1,1,29,18,1,6,2,2,1,2,2,2,4,,2,,1,0,3
2,1,1,22,17,1,4,1,2,1,2,2,2,,,1,,1,0,1
2,1,2,24,13,2,,2,,1,2,2,2,2,,2,,1,0,2
2,1,1,39,18,1,4,2,2,1,2,2,2,,,2,,1,0,3
2,1,1,17,13,1,4,2,2,1,2,2,2,4,,,,,0,1
2,1,2,25,19,1,4,1,2,1,2,2,2,4,,2,,1,0,2
2,1,1,23,17,1,4,2,2,1,2,2,2,4,,,,,0,1
2,1,1,36,15,1,3,1,2,1,2,2,2,4,,2,,1,0,5
2,1,2,22,18,1,3,2,2,1,2,2,2,4,,1,,1,0,1
2,1,1,36,14,2,,1,,1,2,2,2,4,,2,,1,2,4
2,1,1,17,17,1,4,2,2,1,2,2,2,,,,,,0,0
2,1,1,36,13,2,,2,,1,2,2,2,2,,2,,1,0,6
2,1,1,27,15,1,5,1,2,1,2,2,2,4,,2,,2,0,3
2,1,2,40,13,2,,2,,1,2,2,2,4,,2,,1,3,6
2,1,2,18,18,1,4,2,2,1,2,2,2,1,,,,,0,0
2,1,2,26,16,1,5,2,2,1,2,2,2,4,,2,,1,0,3
2,1,1,25,20,1,5,2,2,1,2,2,2,,1,,,2,0,0
2,1,1,28,18,1,2,2,2,1,2,2,2,4,,2,,1,0,2
2,1,1,25,20,2,,2,,1,2,2,2,2,,1,,1,0,1
2,1,5,31,25,1,15,2,1,1,2,2,2,,,2,,1,0,2
2,1,1,26,20,1,8,2,2,1,2,2,2,,,,,,0,1
2,1,1,28,16,1,4,1,2,1,2,2,2,4,,2,,1,0,3
2,1,2,44,15,2,,2,,1,2,2,2,4,,2,,1,0,4
2,1,4,40,16,2,,2,,1,2,2,2,9,,2,,2,0,5
2,1,1,23,17,1,7,2,2,1,2,2,2,4,,,,,0,1
2,1,2,37,15,2,,2,,2,2,2,2,4,,2,,1,0,9
2,1,1,45,13,2,,2,,2,2,2,2,,,1,,2,0,3
2,1,1,33,18,1,5,1,2,1,2,2,2,2,,2,,2,0,5
2,1,1,32,16,1,4,1,2,2,2,2,2,2,,2,,1,0,2
2,1,2,24,16,1,8,2,2,1,2,2,2,,,1,,1,0,1
2,1,2,30,15,1,7,2,2,1,2,2,1,4,,1,,1,1,3
2,1,1,26,14,1,2,2,2,1,2,2,2,4,,1,,2,1,4
2,1,1,39,15,1,0,2,2,2,2,2,2,4,,2,,1,1,5
2,1,1,34,16,2,,2,,1,2,2,2,,,2,,1,0,3
2,1,1,26,14,2,,1,,1,2,2,2,4,,1,,1,0,3
2,1,1,36,20,2,,2,,1,2,2,2,4,,2,,1,0,4
2,1,1,26,15,2,,1,,2,2,2,2,4,,1,,1,0,3
2,1,3,18,13,1,5,2,2,1,2,2,2,4,,1,,1,0,1
2,1,3,23,20,1,12,2,1,1,2,2,2,4,,1,,1,0,1
2,1,3,28,18,1,2,2,2,1,2,2,2,4,,1,,1,0,1
2,1,3,27,18,1,8,2,2,1,2,2,2,4,,2,,1,0,2
2,1,3,33,14,1,1,2,2,1,2,2,2,4,,2,,1,0,2
2,1,3,27,15,1,2,2,2,1,2,2,2,4,,2,,1,0,2
2,1,1,29,15,2,,2,,1,2,2,2,4,,2,,1,0,3
2,1,1,29,22,1,3,1,2,1,2,2,2,,,,,,0,0
2,1,1,22,16,2,,2,,1,2,2,2,4,,1,,2,0,2
2,1,1,21,19,1,6,2,2,1,2,2,2,,,1,,1,0,1
2,1,5,34,19,1,8,2,2,1,2,2,2,,,2,,1,0,4
2,1,2,42,20,1,8,2,1,1,2,2,2,,,2,,2,0,2
2,1,1,33,14,1,1,2,2,1,2,2,2,2,,1,,1,0,3
2,1,1,23,17,1,4,1,2,1,2,2,2,,,2,,1,0,2
2,1,3,38,14,2,,1,,1,2,2,2,4,,2,,1,0,6
2,1,3,20,13,2,,2,,1,2,2,2,,,,,,0,2
2,1,3,38,15,1,4,2,2,1,1,2,1,,,2,,2,0,3
2,1,3,44,18,1,1,2,2,1,2,2,2,,,2,,2,0,5
2,1,3,19,13,1,3,2,2,1,2,2,2,4,,1,,1,0,1
