wealth,age,age_when_married,school,upto_class,working,tv,asha,want_child,method,died,birth,first_child_gender,children_away,boys_died,girls_died,domain_1,domain_2,domain_3,born_place_1.0,born_place_2.0,born_place_3.0,born_place_4.0,born_place_9.0
1,36,13,0,0,0,1,0,0,1,0,4,0,1,0,0,1,0,0,0,0,0,1,0
1,20,16,1,5,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,46,13,0,0,0,1,0,0,1,0,3,1,1,0,0,1,0,0,0,0,0,1,0
1,24,12,0,0,1,0,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0
1,27,14,1,2,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,28,16,1,5,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0
1,42,16,0,0,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0
1,26,15,1,1,1,1,0,0,1,1,3,1,0,0,1,1,0,0,0,0,0,1,0
1,25,14,0,0,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
1,26,14,0,0,1,0,0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,1,0
1,28,16,0,0,1,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0
1,29,14,0,0,1,0,0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,1,0
1,34,14,0,0,1,0,0,0,1,0,7,0,1,0,0,1,0,0,0,0,0,1,0
1,36,15,1,4,1,1,0,0,1,1,6,0,1,1,0,1,0,0,0,0,0,1,0
1,35,13,1,3,1,1,0,0,1,0,6,0,1,0,0,1,0,0,0,0,0,1,0
1,37,18,0,0,1,0,0,0,1,0,4,1,1,0,0,1,0,0,0,0,0,1,0
1,26,14,1,2,1,0,0,0,1,0,3,1,1,0,0,1,0,0,0,0,0,1,0
1,32,15,0,0,1,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0
2,24,20,1,9,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
3,38,15,0,0,0,1,0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,1,0
2,35,16,1,3,1,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,1,0
2,44,17,0,0,1,1,0,0,1,0,5,0,1,0,0,1,0,0,0,0,0,1,0
2,38,20,1,5,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0
2,22,14,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,31,17,1,7,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
2,29,18,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
4,48,14,0,0,0,1,0,0,0,0,4,1,1,0,0,1,0,0,0,0,0,1,0
3,39,20,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
2,38,16,1,4,0,1,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
2,15,14,1,5,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,29,17,1,9,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,32,14,0,0,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,1,0
2,22,15,1,5,0,1,0,1,1,1,2,1,0,1,0,1,0,0,0,0,0,1,0
2,42,17,1,6,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0
2,26,16,1,4,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2,39,14,0,0,0,1,0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,1,0
2,25,18,1,5,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2,30,14,1,5,0,1,0,0,1,0,5,1,0,0,0,1,0,0,0,1,0,0,0
1,29,17,1,2,0,0,0,1,1,1,3,0,0,0,1,1,0,0,0,0,0,1,0
1,38,23,0,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
2,37,16,0,0,1,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0
2,26,18,1,5,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,35,14,0,0,0,1,0,0,1,0,6,1,1,0,0,1,0,0,0,0,0,1,0
1,21,16,1,5,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0
1,21,17,1,5,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1,24,16,1,4,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,33,18,0,0,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,1,0
2,35,15,1,5,0,1,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0
2,33,18,1,2,0,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0
2,25,16,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
1,38,25,0,0,0,1,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,1,0
2,25,17,1,3,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
1,48,16,0,0,1,1,0,0,1,0,7,0,1,0,0,1,0,0,0,0,0,1,0
2,20,14,1,4,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
1,42,17,0,0,0,1,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0
2,29,16,0,0,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
2,33,16,0,0,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,1,0
1,32,14,1,5,0,1,0,0,1,0,4,0,1,0,0,1,0,0,0,0,0,1,0
2,45,13,0,0,0,1,0,0,0,0,8,1,1,0,0,1,0,0,0,0,0,1,0
2,27,16,1,6,0,1,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,24,16,0,0,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,27,18,1,3,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0
3,29,15,1,2,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,26,18,0,0,1,1,0,1,1,0,2,1,1,0,0,1,0,0,0,0,0,1,0
2,33,18,1,5,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
2,31,15,0,0,0,1,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
2,24,16,1,10,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0
3,27,14,1,5,0,1,0,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0
1,22,11,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
2,29,13,1,6,0,1,0,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0
3,44,17,1,3,0,1,0,0,1,0,3,1,1,0,0,1,0,0,0,1,0,0,0
2,35,26,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0
2,21,19,1,5,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2,21,16,1,5,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,21,18,1,5,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2,35,16,0,0,0,1,0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,1,0
1,41,14,0,0,1,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,31,14,1,2,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0
1,16,15,1,6,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2,35,16,1,6,0,1,0,1,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0
1,25,16,0,0,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
1,28,13,1,7,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,19,17,1,7,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2,23,14,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2,25,17,1,8,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
1,34,16,0,0,0,1,0,0,1,1,4,1,1,1,0,1,0,0,0,0,0,1,0
2,33,16,0,0,0,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0
1,25,16,1,5,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0
1,31,14,1,5,0,0,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0
1,23,13,1,7,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,48,13,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0
2,23,13,1,8,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
3,39,16,1,12,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,35,19,1,4,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0
1,25,15,1,5,1,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0
2,24,22,1,10,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2,28,13,1,4,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,35,18,1,4,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
2,28,18,0,0,0,1,0,1,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0
2,23,15,1,8,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,32,13,0,0,1,1,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0
2,23,17,1,6,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,29,15,0,0,1,0,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0
1,22,18,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2,38,16,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0
2,35,13,1,8,0,1,0,0,1,1,3,0,0,1,0,1,0,0,0,0,0,1,0
1,39,13,0,0,0,0,0,0,1,2,5,1,1,1,1,1,0,0,0,0,0,1,0
1,31,14,0,0,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0
1,29,13,0,0,1,1,0,0,1,0,3,1,1,0,0,1,0,0,0,0,0,1,0
1,23,14,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2,25,17,1,5,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
2,39,17,0,0,1,1,0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,1,0
1,20,18,1,10,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,27,13,0,0,1,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0
1,25,18,1,3,1,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0
1,28,17,1,4,1,0,0,0,1,0,3,1,1,0,0,1,0,0,0,0,0,1,0
1,36,16,0,0,0,1,0,0,1,0,4,0,1,0,0,1,0,0,0,0,0,1,0
1,18,15,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2,30,14,0,0,0,1,0,0,1,0,4,0,1,0,0,1,0,0,0,1,0,0,0
2,32,14,0,0,0,1,0,0,1,0,3,0,1,0,0,1,0,0,1,0,0,0,0
1,30,13,1,9,1,0,0,0,1,0,3,0,1,0,0,1,0,0,0,1,0,0,0
1,44,20,1,6,1,1,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,1,0
1,34,14,0,0,0,1,0,0,1,0,6,1,0,0,0,1,0,0,0,1,0,0,0
1,28,13,0,0,0,1,0,0,1,0,5,0,1,0,0,1,0,0,0,1,0,0,0
1,22,13,0,0,1,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0
1,22,17,0,0,0,1,0,1,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0
1,38,19,1,5,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,1,0
1,24,13,0,0,1,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0
1,23,13,1,8,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2,41,17,0,0,1,1,0,0,1,0,3,0,1,0,0,1,0,0,1,0,0,0,0
1,29,17,1,6,0,1,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0
1,22,13,1,5,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,28,16,1,7,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0
1,21,16,1,5,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2,20,16,1,4,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3,28,13,1,9,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2,43,13,0,0,0,1,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0
3,34,13,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0
1,38,20,0,0,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,49,20,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,23,14,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
2,25,14,1,6,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0
2,29,16,1,8,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
2,20,13,1,2,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,38,13,0,0,0,1,0,0,1,0,4,0,1,0,0,1,0,0,0,0,0,1,0
1,33,14,1,3,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
1,35,16,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0
2,34,14,1,1,0,1,0,0,1,0,3,1,0,0,0,1,0,0,0,1,0,0,0
1,35,17,1,1,0,1,1,0,1,1,2,1,0,1,0,1,0,0,0,1,0,0,0
1,30,16,1,6,0,1,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0
2,43,15,0,0,1,1,0,0,1,2,7,0,1,1,1,1,0,0,0,0,0,1,0
2,17,15,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2,35,14,1,3,0,1,0,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0
2,35,17,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
2,22,13,1,3,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0
4,35,20,1,2,0,1,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0
4,26,14,1,6,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
3,27,18,1,9,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,1,0
4,34,13,1,6,0,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0
4,38,25,1,12,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3,34,15,1,4,0,1,0,0,1,0,3,0,1,0,0,1,0,0,1,0,0,0,0
2,46,20,1,7,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0
2,30,15,1,4,0,1,0,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0
3,42,19,1,10,0,1,0,1,0,1,2,1,0,1,0,1,0,0,1,0,0,0,0
3,28,18,1,5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2,40,13,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
3,35,18,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0
2,21,19,1,5,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
2,27,13,1,5,1,1,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
2,21,18,1,12,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,29,17,1,5,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,30,17,1,8,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2,26,18,1,10,0,1,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
2,29,16,0,0,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
2,37,18,1,4,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
2,34,18,1,8,0,1,0,0,1,0,3,1,0,0,0,1,0,0,0,1,0,0,0
2,22,16,1,5,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2,25,15,1,8,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1,25,16,1,8,1,1,0,1,0,1,2,1,0,1,0,1,0,0,0,0,0,1,0
1,30,15,0,0,0,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0
2,44,14,1,4,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0
1,25,15,1,4,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2,40,16,0,0,1,1,0,0,0,0,3,1,1,0,0,1,0,0,0,1,0,0,0
2,24,18,1,2,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0
2,34,16,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,24,17,1,12,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,25,14,1,3,0,1,0,0,1,0,4,1,0,0,0,1,0,0,0,1,0,0,0
1,22,14,1,4,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
1,37,17,1,5,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0
1,25,20,1,6,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,27,14,1,5,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0
1,33,13,0,0,0,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0
2,40,15,1,1,0,1,0,0,0,0,4,0,1,0,0,1,0,0,0,1,0,0,0
2,33,19,1,2,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0
3,22,18,1,6,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2,24,20,1,6,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,23,16,1,10,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
3,33,18,1,3,0,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,21,14,1,7,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,20,18,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1,28,13,1,1,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0
3,28,25,1,8,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,49,14,0,0,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
1,22,18,1,8,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,28,14,0,0,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,1,0
1,32,14,0,0,1,1,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0
1,40,20,0,0,1,1,0,0,1,2,4,0,1,1,1,1,0,0,0,0,0,1,0
1,28,14,0,0,0,1,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,29,14,0,0,0,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0
1,36,16,1,6,1,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0
1,24,17,1,8,0,0,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0
2,21,15,1,3,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0
1,25,16,1,4,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0
1,30,14,1,4,1,0,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0
1,25,14,1,4,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1,28,16,1,5,1,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,1,0
1,25,19,1,7,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,31,16,1,5,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
1,33,16,1,1,0,0,0,0,1,0,5,1,1,0,0,1,0,0,0,0,0,1,0
1,29,12,1,4,1,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,1,0
2,46,13,0,0,0,1,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,1,0
1,48,13,0,0,1,0,0,0,0,2,7,0,1,1,1,1,0,0,0,0,0,1,0
1,46,16,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0
2,49,18,0,0,0,1,0,0,1,0,6,0,1,0,0,1,0,0,0,0,0,1,0
2,28,17,1,4,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,41,18,0,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,24,13,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,21,18,1,5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,33,13,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0
1,41,16,0,0,1,0,0,0,0,0,4,1,1,0,0,1,0,0,0,1,0,0,0
2,18,15,1,8,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2,33,25,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2,34,13,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0
1,27,13,1,5,1,1,0,0,1,0,2,0,1,0,0,1,0,0,1,0,0,0,0
1,25,13,1,5,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,28,13,0,0,1,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,1,0
1,34,13,0,0,0,1,0,0,1,0,7,0,1,0,0,1,0,0,0,0,0,1,0
1,33,15,0,0,0,1,0,1,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0
1,29,18,0,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,35,12,1,5,1,1,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,1,0
1,25,11,0,0,1,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,1,0
2,42,18,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0
1,30,18,1,5,1,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0
1,32,19,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0
1,40,18,0,0,0,1,0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,1,0
1,31,16,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0
2,45,18,1,6,0,1,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0
2,26,12,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,0,0,0
1,25,16,1,4,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,30,12,1,5,0,1,0,0,0,0,4,1,0,0,0,1,0,0,1,0,0,0,0
1,47,15,0,0,0,1,0,0,1,0,7,0,1,0,0,1,0,0,0,1,0,0,0
1,23,14,1,2,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,0,0,0
2,25,18,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,43,14,0,0,1,0,0,0,0,0,4,1,1,0,0,1,0,0,0,1,0,0,0
2,32,13,0,0,0,1,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,1,0
1,32,17,0,0,0,1,0,0,1,0,2,1,1,0,0,1,0,0,0,1,0,0,0
1,31,16,1,2,1,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,32,12,0,0,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0
2,47,15,0,0,1,0,0,0,0,3,7,0,1,0,3,1,0,0,0,0,0,1,0
2,26,14,0,0,1,0,0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,1,0
1,28,13,0,0,0,0,0,0,1,1,3,0,0,0,1,1,0,0,1,0,0,0,0
1,17,13,1,8,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1,30,13,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0
1,32,13,0,0,1,1,0,0,1,1,3,1,1,1,0,1,0,0,0,0,0,1,0
1,25,12,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
3,38,18,0,0,1,1,0,0,1,1,4,0,0,0,1,1,0,0,0,0,0,1,0
2,24,15,1,5,1,1,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
2,20,16,1,2,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2,41,15,0,0,1,1,0,0,0,2,2,1,0,1,1,1,0,0,0,0,0,1,0
1,31,16,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,1,0
1,23,17,1,2,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,18,16,1,4,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,23,18,1,6,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,22,17,1,7,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1,30,15,0,0,0,0,0,0,1,0,2,1,1,0,0,1,0,0,0,0,0,1,0
1,23,16,1,5,0,1,1,1,1,1,2,0,0,0,1,1,0,0,0,0,0,1,0
1,34,16,0,0,1,0,0,0,1,0,5,1,1,0,0,1,0,0,0,0,0,1,0
2,47,18,0,0,0,1,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,1,0
1,35,17,0,0,1,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,47,18,0,0,1,0,0,0,0,5,9,1,1,4,1,1,0,0,0,1,0,0,0
3,19,15,1,7,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3,27,17,1,4,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
2,21,18,1,6,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
3,42,11,0,0,0,1,0,0,0,2,3,1,1,1,1,1,0,0,0,0,0,1,0
3,23,18,1,5,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
3,22,16,1,4,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
3,25,14,1,7,0,1,0,0,1,1,3,1,0,1,0,1,0,0,1,0,0,0,0
3,30,13,0,0,0,1,0,0,1,0,5,1,0,0,0,1,0,0,0,1,0,0,0
3,19,16,1,4,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
